,brand,color,color_group,gearbox,drive,fuel_type,city,city_group,base_model,car_class,mileage,power_1,power_2,model_popularity,age,generation,is_new,is_restyling,is_pro,is_max,is_premium,price
1231,Geely,серебристый,Нейтральные,робот,передний,Бензин,Москва,Москва,Coolray,Crossover,10,1.5,147,124,1.0,1,False,1,0,0,0,2400000.0
1232,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Cityray,Other,42,1.5,147,61,1.0,1,False,0,0,0,0,2245000.0
1233,Geely,синий,Холодные,автомат,передний,Бензин,Москва,Москва,Emgrand,Sedan,1 267,1.5,122,31,2.0,2,False,0,0,0,0,1790000.0
1234,Chery,серебристый,Нейтральные,механика,передний,Бензин,Москва,Москва,Tiggo,Other,72 000,1.5,152,270,5.0,1,False,0,0,0,0,649000.0
1235,Geely,жёлтый,Тёплые,автомат,передний,Бензин,Москва,Москва,Atlas,SUV,10 000,1.5,177,132,3.0,1,False,0,1,0,0,1386000.0
1236,Geely,зелёный,Холодные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,36,2.0,238,319,0.0,1,False,1,0,0,1,4050000.0
1237,Chery,чёрный,Нейтральные,робот,полный,Бензин,Москва,Москва,Tiggo,Other,6 128,1.6,150,270,1.0,1,False,1,1,1,0,2457000.0
1238,Haval,чёрный,Нейтральные,робот,передний,Бензин,Москва,Москва,Jolion,Crossover,18 693,1.5,143,32,2.0,1,False,0,0,0,0,1688000.0
1239,Geely,зелёный,Холодные,робот,передний,Бензин,Москва,Москва,Preface,Sedan,21 000,2.0,190,21,2.0,1,False,1,0,0,0,3500000.0
1240,Haval,чёрный,Нейтральные,робот,полный,Бензин,Москва,Москва,F7,Luxury SUV,41 500,2.0,190,21,2.0,1,False,1,0,0,0,3094415.0
1241,Chery,чёрный,Нейтральные,механика,передний,Бензин,Вербилки,Города-спутники,Very,Other,136 000,1.5,109,31,14.0,1,False,0,0,0,0,319000.0
1242,Chery,белый,Нейтральные,робот,полный,Бензин,Тимохово,Города-спутники,Tiggo,Other,118 706,2.0,197,270,2.0,1,False,0,1,1,0,1550000.0
1243,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Icon,Other,10,1.5,181,80,1.0,1,False,0,0,0,0,2699999.0
1244,Geely,чёрный,Нейтральные,автомат,полный,Бензин,Исаково,Города-спутники,Atlas,SUV,18 378,2.0,200,132,1.0,2,False,0,0,0,0,2970000.0
1245,Geely,белый,Нейтральные,робот,передний,Бензин,Москва,Москва,Coolray,Crossover,15,1.5,172,124,1.0,1,False,1,0,0,0,2490000.0
1246,Geely,серый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,5,2.0,238,319,0.0,1,False,1,0,0,1,3400000.0
1247,Geely,голубой,Холодные,робот,передний,Бензин,Москва,Москва,Icon,Other,1,1.5,181,80,1.0,1,False,0,0,0,0,2699999.0
1248,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Jiaji L,Other,10,1.5,181,54,1.0,1,False,1,0,0,0,2699999.0
1249,Geely,серебристый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,5,2.0,238,319,1.0,1,False,1,0,0,1,3590000.0
1250,Geely,чёрный,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,10,2.0,238,319,0.0,1,False,1,0,0,1,3830000.0
1251,Geely,серебристый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,10,2.0,238,319,0.0,1,False,1,0,0,1,3830000.0
1252,Geely,белый,Нейтральные,робот,передний,Бензин,Москва,Москва,Boyue Cool,Other,5 000,1.5,174,47,1.0,1,False,0,0,0,0,1750000.0
1253,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Icon,Other,10,1.5,181,80,1.0,1,False,0,0,0,0,2699999.0
1254,Geely,белый,Нейтральные,робот,передний,Бензин,Москва,Москва,Icon,Other,1,1.5,181,80,1.0,1,False,0,0,0,0,2699999.0
1255,Geely,фиолетовый,Экзотические,робот,передний,Бензин,Московский,Города-спутники,Coolray,Crossover,3 000,1.5,174,124,3.0,1,False,1,0,0,0,1600000.0
1256,Geely,зелёный,Холодные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,10,2.0,238,319,0.0,1,False,1,0,0,1,3750000.0
1257,Geely,серебристый,Нейтральные,робот,передний,Бензин,Москва,Москва,Coolray,Crossover,10,1.5,147,124,1.0,1,False,1,0,0,0,2400000.0
1258,Chery,Ultra Black,Нейтральные,робот,передний,Бензин,Балашиха,Московская область,Arrizo,Sedan,0,1.6,150,19,1.0,1,True,0,0,0,0,2317000.0
1259,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Cityray,Other,42,1.5,147,61,1.0,1,False,0,0,0,0,2245000.0
1260,Geely,зелёный,Холодные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,36,2.0,238,319,0.0,1,False,1,0,0,1,4050000.0
1261,Chery,серебристый,Нейтральные,механика,передний,Бензин,Москва,Москва,Tiggo,Other,72 000,1.5,152,270,5.0,1,False,0,0,0,0,649000.0
1262,Geely,жёлтый,Тёплые,автомат,передний,Бензин,Москва,Москва,Atlas,SUV,10 000,1.5,177,132,3.0,1,False,0,1,0,0,1386000.0
1263,Chery,серый,Нейтральные,вариатор,передний,Бензин,Москва,Москва,Tiggo,Other,81 758,1.5,113,270,3.0,1,False,1,0,0,0,1046000.0
1264,Chery,чёрный,Нейтральные,робот,полный,Бензин,Москва,Москва,Tiggo,Other,6 128,1.6,150,270,1.0,1,False,1,1,1,0,2457000.0
1265,Geely,серебристый,Нейтральные,робот,передний,Бензин,Москва,Москва,Coolray,Crossover,26 500,1.5,150,124,4.0,1,False,0,0,0,0,1850000.0
1266,Chery,белый,Нейтральные,робот,полный,Бензин,Тимохово,Города-спутники,Tiggo,Other,118 706,2.0,197,270,2.0,1,False,0,1,1,0,1550000.0
1267,Chery,серебристый,Нейтральные,робот,передний,Бензин,Королёв,Московская область,Tiggo,Other,16 000,1.5,147,270,3.0,1,False,0,1,0,0,1840000.0
1268,Geely,белый,Нейтральные,робот,передний,Бензин,Москва,Москва,Boyue Cool,Other,5 000,1.5,174,47,1.0,1,False,0,0,0,0,1750000.0
1269,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Jiaji L,Other,10,1.5,181,54,1.0,1,False,1,0,0,0,2699999.0
1270,Geely,серебристый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,5,2.0,238,319,1.0,1,False,1,0,0,1,3590000.0
1271,Geely,белый,Нейтральные,робот,передний,Бензин,Москва,Москва,Icon,Other,1,1.5,181,80,1.0,1,False,0,0,0,0,2699999.0
1272,Geely,серебристый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,10,2.0,238,319,0.0,1,False,1,0,0,1,3830000.0
1273,Geely,голубой,Холодные,робот,передний,Бензин,Москва,Москва,Icon,Other,1,1.5,181,80,1.0,1,False,0,0,0,0,2699999.0
1274,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Icon,Other,10,1.5,181,80,1.0,1,False,0,0,0,0,2699999.0
1275,Geely,синий,Холодные,робот,полный,Бензин,Одинцово,Московская область,Atlas,SUV,58 000,1.5,177,132,3.0,1,False,0,1,0,0,2100000.0
1276,Geely,зелёный,Холодные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,10,2.0,238,319,0.0,1,False,1,0,0,1,3750000.0
1277,Chery,Ultra Black,Нейтральные,робот,передний,Бензин,Балашиха,Московская область,Arrizo,Sedan,0,1.6,150,19,1.0,1,True,0,0,0,0,2317000.0
1278,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Cityray,Other,42,1.5,147,61,1.0,1,False,0,0,0,0,2245000.0
1279,Geely,зелёный,Холодные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,36,2.0,238,319,0.0,1,False,1,0,0,1,4050000.0
1280,Chery,серебристый,Нейтральные,механика,передний,Бензин,Москва,Москва,Tiggo,Other,72 000,1.5,152,270,5.0,1,False,0,0,0,0,649000.0
1281,Geely,жёлтый,Тёплые,автомат,передний,Бензин,Москва,Москва,Atlas,SUV,10 000,1.5,177,132,3.0,1,False,0,1,0,0,1386000.0
1282,Chery,серый,Нейтральные,вариатор,передний,Бензин,Москва,Москва,Tiggo,Other,81 758,1.5,113,270,3.0,1,False,1,0,0,0,1046000.0
1283,Chery,чёрный,Нейтральные,робот,полный,Бензин,Москва,Москва,Tiggo,Other,6 128,1.6,150,270,1.0,1,False,1,1,1,0,2457000.0
1284,Geely,серебристый,Нейтральные,робот,передний,Бензин,Москва,Москва,Coolray,Crossover,26 500,1.5,150,124,4.0,1,False,0,0,0,0,1850000.0
1285,Chery,белый,Нейтральные,робот,полный,Бензин,Тимохово,Города-спутники,Tiggo,Other,118 706,2.0,197,270,2.0,1,False,0,1,1,0,1550000.0
1286,Chery,серебристый,Нейтральные,робот,передний,Бензин,Королёв,Московская область,Tiggo,Other,16 000,1.5,147,270,3.0,1,False,0,1,0,0,1840000.0
1287,Geely,белый,Нейтральные,робот,передний,Бензин,Москва,Москва,Boyue Cool,Other,5 000,1.5,174,47,1.0,1,False,0,0,0,0,1750000.0
1288,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Jiaji L,Other,10,1.5,181,54,1.0,1,False,1,0,0,0,2699999.0
1289,Geely,серебристый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,5,2.0,238,319,1.0,1,False,1,0,0,1,3590000.0
1290,Geely,белый,Нейтральные,робот,передний,Бензин,Москва,Москва,Icon,Other,1,1.5,181,80,1.0,1,False,0,0,0,0,2699999.0
1291,Geely,серебристый,Нейтральные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,10,2.0,238,319,0.0,1,False,1,0,0,1,3830000.0
1292,Geely,голубой,Холодные,робот,передний,Бензин,Москва,Москва,Icon,Other,1,1.5,181,80,1.0,1,False,0,0,0,0,2699999.0
1293,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Icon,Other,10,1.5,181,80,1.0,1,False,0,0,0,0,2699999.0
1294,Geely,синий,Холодные,робот,полный,Бензин,Одинцово,Московская область,Atlas,SUV,58 000,1.5,177,132,3.0,1,False,0,1,0,0,2100000.0
1295,Geely,зелёный,Холодные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,10,2.0,238,319,0.0,1,False,1,0,0,1,3750000.0
1296,Chery,Ultra Black,Нейтральные,робот,передний,Бензин,Балашиха,Московская область,Arrizo,Sedan,0,1.6,150,19,1.0,1,True,0,0,0,0,2317000.0
1297,Geely,серый,Нейтральные,робот,передний,Бензин,Москва,Москва,Cityray,Other,42,1.5,147,61,1.0,1,False,0,0,0,0,2245000.0
1298,Geely,зелёный,Холодные,автомат,полный,Бензин,Москва,Москва,Monjaro,Crossover,36,2.0,238,319,0.0,1,False,1,0,0,1,4050000.0
1299,Chery,серебристый,Нейтральные,механика,передний,Бензин,Москва,Москва,Tiggo,Other,72 000,1.5,152,270,5.0,1,False,0,0,0,0,649000.0
1300,Geely,жёлтый,Тёплые,автомат,передний,Бензин,Москва,Москва,Atlas,SUV,10 000,1.5,177,132,3.0,1,False,0,1,0,0,1386000.0
1301,Chery,серый,Нейтральные,вариатор,передний,Бензин,Москва,Москва,Tiggo,Other,81 758,1.5,113,270,3.0,1,False,1,0,0,0,1046000.0
